time,CapMrktEstUSD,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD
2026-03-19,805988600.152735599539399856,,,,,
2026-03-20,802620627.48158877897292872,,,,,
2026-03-21,802620627.48158877897292872,,,,,
2026-03-22,747916019.18453208216831909,,,,,
2026-03-23,773479828.955615605802742954,,,,,
2026-03-24,754095749.276497436821524945,,,,,
2026-03-25,780055836.65913991493610386,,,,,
2026-03-26,753342543.73458180954996596,,,,,
2026-03-27,753342543.73458180954996596,,,,,
2026-03-28,753342543.73458180954996596,,,,,
2026-03-29,753342543.73458180954996596,,,,,
2026-03-30,753342543.73458180954996596,,,,,
2026-03-31,753342543.73458180954996596,,,,,
2026-04-01,750697399.08173096628013032,,,,,
2026-04-02,734082571.96951949222698026,,,,,
2026-04-03,734641805.98337003016665526,,,,,
2026-04-04,730404923.66544238730383401,,,,,
2026-04-05,734555818.199324872237220158,,,,,
2026-04-06,763173320.996990051586347052,,,,,
2026-04-07,758479694.589033041503412208,,,,,
2026-04-08,779539818.878072789448521988,,,,,
2026-04-09,792479773.678681058758614828,,,,,
2026-04-10,793147326.174211143597104428,,,,,
2026-04-11,807632542.590622398656335374,,,,,
2026-04-12,776803106.430301782833070958,,,,,
2026-04-13,776803106.430301782833070958,,,,,
2026-04-14,816486992.619189127600096656,,,,,
2026-04-15,810846948.696453449964486801,,,,,
2026-04-16,820513686.829489870193565153,,,,,
2026-04-17,829427092.270724605699857103,,,,,
2026-04-18,832061861.622196995036626871,,,,,
2026-04-19,811497802.35890706918541635,,,,,
2026-04-20,834716718.822262275887439362,,,,,
2026-04-21,829351919.419995217526081585,,,,,
2026-04-22,865618977.104166595846100495,,,,,
2026-04-23,849763316.313050582320261689,,,,,
2026-04-24,855185567.004825578542587541,,,,,
2026-04-25,848202993.827566335823747527,,,,,
2026-04-26,847274270.86985962199227596,,,,,
2026-04-27,842050328.318838447052407966,,,,,
2026-04-28,842050328.318838447052407966,,,,,
2026-04-29,828978338.883707524483887159,,,,,
2026-04-30,834439170.388214849126746527,,,,,
2026-05-01,834439170.388214849126746527,,,,,
2026-05-02,857677239.682606155005038773,,,,,
2026-05-03,865289258.58562129396942614,,,,,
2026-05-04,862430912.812451515459127382,,,,,
2026-05-05,890091581.038386221263568184,,,,,
2026-05-06,890091581.038386221263568184,,,,,
2026-05-07,882281319.367537653818655609,,,,,
2026-05-08,882281319.367537653818655609,,,,,
2026-05-09,882281319.367537653818655609,,,,,
2026-05-10,882281319.367537653818655609,80430.4661450771,0.997109434476395,34.5730963980042,68289.0292715697,80430.4661450771
2026-05-11,895010292.156473770675043997,80430.4661450771,0.977797392900757,33.8684615239348,68356.0109963399,80430.4661450771
2026-05-12,895010292.156473770675043997,81590.8638464543,0.998484016464977,34.8815979349784,69263.6525731309,81590.8638464543
2026-05-13,871277969.662750939369507209,81590.8638464543,1.01322934956174,35.8244888058678,69523.7412121335,81590.8638464543
2026-05-14,871277969.662750939369507209,79427.3795711171,1.00170847905735,35.1883117091225,67807.7512785646,79427.3795711171
2026-05-15,871277969.662750939369507209,79427.3795711171,0.9784609827491,34.7021997630229,68087.0812849206,79427.3795711171
2026-05-16,,79427.3795711171,1.00460345657196,35.7289734017044,68359.8511348499,79427.3795711171
